Dataset;X;Y;Label type;Label
RAVDESS;-4.646050499999999;26.168842;Binary;rest
RAVDESS;21.703756;-0.8562675999999999;Binary;neg
RAVDESS;-11.231763;11.275261;Binary;neg
RAVDESS;12.3741255;-9.336999;Binary;neg
RAVDESS;10.558144;6.8690186;Binary;rest
RAVDESS;-20.68485;-10.062496000000001;Binary;rest
RAVDESS;-4.058935;13.432087;Binary;rest
RAVDESS;-7.022683;-2.8409834;Binary;rest
RAVDESS;11.62375;7.126455;Binary;rest
RAVDESS;20.484776;1.8017476000000003;Binary;rest
RAVDESS;-14.350325;-1.847019;Binary;neg
RAVDESS;3.5086842000000003;-20.262053;Binary;rest
RAVDESS;-8.304638;-17.453938;Binary;neg
RAVDESS;17.634516;-5.1868205000000005;Binary;neg
RAVDESS;-13.153622;-12.051611;Binary;rest
RAVDESS;21.501566;-8.528047;Binary;neg
RAVDESS;10.638683;12.675206;Binary;neg
RAVDESS;-11.744666;-6.90262;Binary;rest
RAVDESS;11.638986000000001;3.6995275000000003;Binary;rest
RAVDESS;4.21439;13.353941;Binary;neg
RAVDESS;-12.822935000000001;7.023122;Binary;rest
RAVDESS;-20.684797;-11.21164;Binary;neg
RAVDESS;2.3855060000000003;-11.833333;Binary;neg
RAVDESS;17.20461;1.8456443999999999;Binary;rest
RAVDESS;-26.872496;-10.251180999999999;Binary;neg
RAVDESS;-25.356216;-14.530072;Binary;neg
RAVDESS;-1.5791226999999999;-21.46025;Binary;neg
RAVDESS;-6.5926323;-17.935635;Binary;neg
RAVDESS;7.993261299999999;14.3729;Binary;rest
RAVDESS;-15.169373499999999;-8.742728999999999;Binary;neg
RAVDESS;-7.9895830000000005;-15.781145;Binary;rest
RAVDESS;-10.561174000000001;-1.6821258000000001;Binary;rest
RAVDESS;-6.56871;16.712523;Binary;rest
RAVDESS;-7.3741364;-4.3203716;Binary;neg
RAVDESS;-27.389315000000003;-11.446757;Binary;rest
RAVDESS;13.982842999999999;9.942755;Binary;neg
RAVDESS;-3.7742085;-7.5732183000000015;Binary;neg
RAVDESS;19.531338;-3.3904383;Binary;neg
RAVDESS;-4.9880357;15.580074;Binary;rest
RAVDESS;15.46701;5.974304;Binary;neg
RAVDESS;-6.6702065;18.169384;Binary;rest
RAVDESS;-13.849008;-4.4394145;Binary;neg
RAVDESS;-11.618008999999999;-7.825812299999999;Binary;neg
RAVDESS;20.32684;-1.0530202;Binary;neg
RAVDESS;-7.256857000000001;-10.817359;Binary;rest
RAVDESS;-4.2560142999999995;18.965275;Binary;rest
RAVDESS;-15.667895000000001;-10.363288;Binary;neg
RAVDESS;15.090097;2.4188967;Binary;neg
RAVDESS;3.3317595;-1.0142313;Binary;rest
RAVDESS;4.2122173;-6.815592;Binary;rest
RAVDESS;8.235061;-5.8527346;Binary;neg
RAVDESS;11.650978;10.497709;Binary;neg
RAVDESS;-14.708433;-11.642862;Binary;rest
RAVDESS;-24.18461;-12.658169000000001;Binary;rest
RAVDESS;-19.404004999999998;-11.171228;Binary;rest
RAVDESS;18.973614;-5.6001085999999995;Binary;neg
RAVDESS;-17.9952;-9.161005000000001;Binary;rest
RAVDESS;22.231517999999998;-2.9661667;Binary;neg
RAVDESS;2.2830340000000002;-13.172545000000001;Binary;neg
RAVDESS;9.541265;-0.16790074;Binary;rest
RAVDESS;-2.2790492;24.799711;Binary;rest
RAVDESS;-3.6035755;19.656686999999998;Binary;neg
RAVDESS;19.65612;-9.331348;Binary;neg
RAVDESS;0.32805744;-0.5643767;Binary;rest
RAVDESS;6.0143227999999995;-11.960097;Binary;rest
RAVDESS;20.364411999999998;2.6637666;Binary;rest
RAVDESS;-13.278151999999999;-9.353199;Binary;rest
RAVDESS;14.723564000000001;15.620462;Binary;neg
RAVDESS;-19.810959;-18.743579999999998;Binary;rest
RAVDESS;11.387242;-7.654064;Binary;neg
RAVDESS;-6.1982555;3.9513480000000003;Binary;neg
RAVDESS;-12.6285925;-16.959703;Binary;neg
RAVDESS;-1.7147931;13.133179;Binary;neg
RAVDESS;23.505489999999998;0.1656363;Binary;neg
RAVDESS;-7.5123130000000025;-16.4835;Binary;rest
RAVDESS;2.4204442999999998;11.726346000000001;Binary;rest
RAVDESS;0.9330745999999999;-13.5294285;Binary;neg
RAVDESS;-12.785601;-5.24682;Binary;neg
RAVDESS;-14.728867999999999;-12.244835;Binary;rest
RAVDESS;-16.737198;-7.724964599999999;Binary;neg
RAVDESS;25.691236;-5.5818954000000005;Binary;neg
RAVDESS;3.857964;20.713549;Binary;rest
RAVDESS;15.986076;-8.809559;Binary;neg
RAVDESS;-9.492809;2.1468894;Binary;rest
RAVDESS;4.3977265;0.46857104;Binary;neg
RAVDESS;-14.727895000000002;-13.185326000000002;Binary;rest
RAVDESS;12.029305;12.814952;Binary;neg
RAVDESS;-1.1799965000000001;5.9916487;Binary;rest
RAVDESS;-26.637005;-9.617414;Binary;neg
RAVDESS;4.6648803;-11.984558999999999;Binary;rest
RAVDESS;13.008038;-0.8079536999999999;Binary;rest
RAVDESS;-4.1638007;-17.218534;Binary;neg
RAVDESS;1.4976418;-21.025457;Binary;neg
RAVDESS;-21.127172;-8.795191;Binary;rest
RAVDESS;4.7625875;19.277857;Binary;neg
RAVDESS;6.429083;11.481817;Binary;neg
RAVDESS;7.268254;0.12548855;Binary;neg
RAVDESS;20.419810000000002;-7.290939999999999;Binary;neg
RAVDESS;-1.7106936000000001;-17.313538;Binary;neg
RAVDESS;-9.026305;-2.1732752;Binary;neg
RAVDESS;9.292778;17.377865;Binary;rest
RAVDESS;13.043994999999999;6.769037700000001;Binary;rest
RAVDESS;-0.38539037;15.023214999999999;Binary;rest
RAVDESS;-3.2578769;-12.024462;Binary;rest
RAVDESS;12.783777;-3.8332858;Binary;neg
RAVDESS;-0.054356888;20.030070000000002;Binary;rest
RAVDESS;16.398872;5.684467;Binary;neg
RAVDESS;-14.170775;-0.5246419;Binary;neg
RAVDESS;0.7199906999999999;-2.3992124;Binary;rest
RAVDESS;9.9269285;10.108178;Binary;rest
RAVDESS;4.0380735;19.915157;Binary;rest
RAVDESS;9.985288;4.89708;Binary;rest
RAVDESS;27.030079999999998;-2.0691738;Binary;rest
RAVDESS;9.221812;14.214120999999999;Binary;neg
RAVDESS;-24.413355;-11.769763000000001;Binary;rest
RAVDESS;1.6726052;3.768616;Binary;neg
RAVDESS;-18.010624;-2.3005605;Binary;rest
RAVDESS;-1.0113814;-1.884801;Binary;rest
RAVDESS;-10.977160000000001;-16.761824;Binary;neg
RAVDESS;-23.942463;-9.277830999999999;Binary;rest
RAVDESS;-3.8324377999999997;7.732918700000001;Binary;neg
RAVDESS;2.7068064;1.7145401999999998;Binary;neg
RAVDESS;10.2975025;9.532816;Binary;rest
RAVDESS;-1.7280985;17.416529;Binary;neg
RAVDESS;-10.545005999999999;-5.5127726;Binary;rest
RAVDESS;-25.34765;-12.068786;Binary;neg
RAVDESS;-1.065458;-3.3304982000000005;Binary;rest
RAVDESS;-4.3006277000000015;9.486887;Binary;neg
RAVDESS;-1.5488448000000001;-0.37342235;Binary;rest
RAVDESS;0.6698856;-18.549088;Binary;neg
RAVDESS;9.482775;1.9167516;Binary;neg
RAVDESS;-12.443488;-15.828751;Binary;neg
RAVDESS;20.853542;-4.009525;Binary;neg
RAVDESS;-0.6077756999999999;-22.164396;Binary;neg
RAVDESS;-10.443086;-12.729692;Binary;rest
RAVDESS;-6.495361;-7.792655499999999;Binary;neg
RAVDESS;8.232353999999999;17.178729999999998;Binary;rest
RAVDESS;-9.762212;11.03396;Binary;rest
RAVDESS;-8.244747;-6.996786999999999;Binary;rest
RAVDESS;-16.507292;-5.303642;Binary;rest
RAVDESS;-14.121713;12.040952;Binary;rest
RAVDESS;-5.029447;-20.530479999999997;Binary;rest
RAVDESS;-22.960299;-16.133370000000006;Binary;neg
RAVDESS;-2.2311122;-10.684115;Binary;neg
RAVDESS;-4.5025954000000015;21.77682;Binary;neg
RAVDESS;-8.686942;-10.7305155;Binary;neg
RAVDESS;23.587605;-5.119524;Binary;neg
RAVDESS;13.189155;9.556719000000001;Binary;rest
RAVDESS;-3.7119699;11.88073;Binary;neg
RAVDESS;-9.974431;5.5379176;Binary;neg
RAVDESS;-1.7394116000000002;3.071351;Binary;neg
RAVDESS;-2.5502207;-1.2025828;Binary;rest
RAVDESS;7.952955;-5.852328;Binary;neg
RAVDESS;-4.1387763;-11.949507;Binary;rest
RAVDESS;-8.417776;-10.832506;Binary;neg
RAVDESS;0.6820526;26.588625;Binary;neg
RAVDESS;5.0583777;-1.8298648999999998;Binary;rest
RAVDESS;-22.092484;-10.841830999999999;Binary;rest
RAVDESS;-14.829248999999999;-17.301075;Binary;rest
RAVDESS;10.403313;13.767229;Binary;neg
RAVDESS;19.041742000000006;-3.2436872;Binary;neg
RAVDESS;5.9097733;2.1928892;Binary;rest
RAVDESS;-19.73773;-18.82725;Binary;rest
RAVDESS;3.6384928;8.692357000000001;Binary;rest
RAVDESS;-3.0115369999999997;23.07589;Binary;neg
RAVDESS;5.342638;8.953876;Binary;neg
RAVDESS;20.455006;4.0177674;Binary;rest
RAVDESS;9.850732;-9.786546000000001;Binary;neg
RAVDESS;4.446305799999998;-7.069970599999999;Binary;neg
RAVDESS;-11.529855;-17.464878;Binary;neg
RAVDESS;4.826177599999999;10.293709;Binary;neg
RAVDESS;4.0626454;-0.99234235;Binary;rest
RAVDESS;-22.114760999999998;-14.218570999999999;Binary;neg
RAVDESS;-8.341107000000001;-17.864338;Binary;neg
RAVDESS;12.804214;-8.672398;Binary;neg
RAVDESS;21.949816000000002;1.9525374;Binary;rest
RAVDESS;4.03989;-6.377231;Binary;rest
RAVDESS;-6.1075425;-0.10188599;Binary;neg
RAVDESS;17.991160999999995;-2.7341057999999996;Binary;neg
RAVDESS;10.387425;9.801629;Binary;rest
RAVDESS;10.104507;3.8288385999999996;Binary;rest
RAVDESS;0.11839513;-6.560523;Binary;neg
RAVDESS;22.114264000000002;-2.4368231;Binary;neg
RAVDESS;10.38381;13.400641;Binary;rest
RAVDESS;2.7437758;-5.6810136;Binary;rest
RAVDESS;0.6464878000000001;8.542206;Binary;neg
RAVDESS;10.029587;-8.375759;Binary;neg
RAVDESS;-6.496442;-15.637754000000001;Binary;neg
RAVDESS;-14.068185;11.024767;Binary;rest
RAVDESS;-6.068339;4.7936510000000006;Binary;neg
RAVDESS;-13.537562;-12.250494999999999;Binary;rest
RAVDESS;-1.7974386999999998;19.312254;Binary;neg
RAVDESS;9.173163;-0.9295009;Binary;rest
RAVDESS;12.083058;1.4636782;Binary;rest
RAVDESS;-0.7683743000000001;23.706167;Binary;rest
RAVDESS;-8.241289;12.522969999999999;Binary;rest
RAVDESS;-10.6823635;-1.7722557;Binary;rest
RAVDESS;9.443186;8.674158;Binary;rest
RAVDESS;15.753295999999999;8.713453999999999;Binary;neg
RAVDESS;-0.6218526999999999;10.621305;Binary;neg
RAVDESS;20.183876;-2.50358;Binary;neg
RAVDESS;12.389797;8.519949;Binary;rest
RAVDESS;-2.9396596;-12.159098;Binary;rest
RAVDESS;-27.3535;-11.267894;Binary;rest
RAVDESS;8.770799;4.2325754;Binary;rest
RAVDESS;-24.526129;-7.186167;Binary;neg
RAVDESS;-3.852866000000001;7.752830499999999;Binary;neg
RAVDESS;-5.567475;-16.566177;Binary;rest
RAVDESS;1.6815875;17.015684;Binary;neg
RAVDESS;-22.234474;-13.496417999999998;Binary;rest
RAVDESS;17.59827;3.4327617;Binary;rest
RAVDESS;-4.4459696;-0.18329674;Binary;rest
RAVDESS;-2.3034835;-4.626784;Binary;rest
RAVDESS;15.954196;-8.916739999999997;Binary;neg
RAVDESS;11.9389105;-10.315968;Binary;neg
RAVDESS;-8.634167999999999;-1.8406962;Binary;neg
RAVDESS;-9.654264999999999;17.902594;Binary;rest
RAVDESS;3.8995013;-14.855823999999998;Binary;rest
RAVDESS;-25.896027;-13.466431;Binary;neg
RAVDESS;-7.9406630000000025;12.138542;Binary;rest
RAVDESS;-7.0600133000000005;-20.067220000000002;Binary;neg
RAVDESS;-17.413004;2.2707937;Binary;rest
RAVDESS;-0.7306026999999999;1.7448893;Binary;neg
RAVDESS;16.340635;4.2675314;Binary;neg
RAVDESS;13.9425125;12.77838;Binary;neg
RAVDESS;0.46715295;-20.309757;Binary;neg
RAVDESS;-25.422693;-14.525204;Binary;neg
RAVDESS;-14.355476000000001;10.983802;Binary;rest
RAVDESS;8.593232;7.417036;Binary;rest
RAVDESS;-0.66852945;-9.8352;Binary;neg
RAVDESS;-3.3535763999999997;12.132767999999999;Binary;neg
RAVDESS;6.005996;13.808429;Binary;neg
RAVDESS;-23.673092;-11.711067;Binary;rest
RAVDESS;-15.2014475;-10.382903;Binary;neg
RAVDESS;9.345158;14.076535999999999;Binary;neg
RAVDESS;-0.47268699999999997;-14.107553;Binary;neg
RAVDESS;-8.741857000000001;-18.181845000000006;Binary;neg
RAVDESS;-13.956044;-17.074875;Binary;rest
RAVDESS;-6.1088457;5.5930443;Binary;neg
RAVDESS;-13.052571;-7.9637949999999975;Binary;rest
RAVDESS;-13.262157;9.648083;Binary;neg
RAVDESS;-4.9936733;-20.516922;Binary;neg
RAVDESS;-15.201054000000001;-16.91227;Binary;rest
RAVDESS;0.8533173000000001;8.501547;Binary;neg
RAVDESS;-3.9237497;8.898674;Binary;neg
RAVDESS;-23.498697;-8.305568;Binary;rest
RAVDESS;-16.552418;-8.439895;Binary;rest
RAVDESS;-5.2500877;-17.560717;Binary;neg
RAVDESS;-6.5877094;26.314329999999998;Binary;rest
RAVDESS;-6.161819;-6.1759233;Binary;rest
RAVDESS;-5.9669833;-15.40605;Binary;neg
RAVDESS;-4.9626555;-8.11412;Binary;rest
RAVDESS;22.599808;0.63781714;Binary;neg
RAVDESS;-7.9878899999999975;13.8582;Binary;neg
RAVDESS;-2.5397797000000004;3.16285;Binary;rest
RAVDESS;-17.770088;-6.5253444000000025;Binary;rest
RAVDESS;-3.7620742;19.645004;Binary;rest
RAVDESS;-23.967679999999998;-8.796234;Binary;rest
RAVDESS;-20.291164000000002;-16.390022000000002;Binary;rest
RAVDESS;5.259938;-17.560913;Binary;neg
RAVDESS;24.577479999999998;1.7321273999999998;Binary;neg
RAVDESS;-17.189273999999994;2.0141542;Binary;rest
RAVDESS;-17.857635000000005;-5.7753954000000025;Binary;rest
RAVDESS;-0.34237298;24.178963;Binary;rest
RAVDESS;-12.484861;-4.347735;Binary;rest
RAVDESS;-6.1396794;7.7492003;Binary;neg
RAVDESS;-18.3987;-8.222998;Binary;neg
RAVDESS;-9.005188;10.782537;Binary;neg
RAVDESS;-10.073749000000001;17.747643;Binary;rest
RAVDESS;17.651522;6.4255895999999995;Binary;neg
RAVDESS;20.541826;-7.3968289999999985;Binary;neg
RAVDESS;23.536327;-4.954758999999999;Binary;neg
RAVDESS;-12.815156;13.163435;Binary;neg
RAVDESS;-0.32750452;-14.915169;Binary;neg
RAVDESS;-17.435268;2.3309827000000003;Binary;neg
RAVDESS;8.847625;6.044728299999999;Binary;rest
RAVDESS;23.03801;3.9106464;Binary;neg
RAVDESS;13.780775;-2.258191;Binary;rest
RAVDESS;-5.0051174000000005;-10.291275;Binary;rest
RAVDESS;-7.4669776;-11.780887;Binary;rest
RAVDESS;15.729327;12.336567;Binary;rest
RAVDESS;7.160183999999999;17.95308;Binary;rest
RAVDESS;6.717942999999999;19.357924;Binary;neg
RAVDESS;-8.57271;15.0442915;Binary;rest
RAVDESS;-11.622017;13.555235999999999;Binary;neg
RAVDESS;24.83549;2.270098;Binary;rest
RAVDESS;26.153489999999998;-2.0555182;Binary;rest
RAVDESS;20.328056;-1.1414046;Binary;neg
RAVDESS;0.43073264;-20.312520000000006;Binary;neg
RAVDESS;-18.244701;-5.4663660000000025;Binary;rest
RAVDESS;-0.67170626;24.238958;Binary;rest
RAVDESS;-12.341476;-6.8972615999999976;Binary;rest
RAVDESS;-1.465311;-10.394557;Binary;neg
RAVDESS;-11.242691;-11.921717;Binary;neg
RAVDESS;-14.346691;-9.006431;Binary;neg
RAVDESS;1.5659106000000005;-7.40372;Binary;rest
RAVDESS;6.672542599999999;-11.774502;Binary;rest
RAVDESS;-4.1281657;-15.2148695;Binary;neg
RAVDESS;-8.67324;-13.1459;Binary;neg
RAVDESS;-0.15782198;14.997420000000002;Binary;rest
RAVDESS;-16.999354999999998;-9.8400345;Binary;neg
RAVDESS;-0.89718086;-10.571386;Binary;neg
RAVDESS;19.534767000000002;-8.290678;Binary;neg
RAVDESS;-4.915394999999998;18.132563;Binary;rest
RAVDESS;1.2691277;18.385937;Binary;neg
RAVDESS;4.838063;-17.56219;Binary;neg
RAVDESS;-6.033119999999999;-16.268883;Binary;neg
RAVDESS;-8.041649000000001;-16.752562;Binary;neg
RAVDESS;3.743898;20.500256;Binary;rest
RAVDESS;-7.8604816999999985;4.655392;Binary;rest
RAVDESS;-4.6812010000000015;6.0187483;Binary;neg
RAVDESS;-6.228497;-10.192044000000001;Binary;rest
RAVDESS;-6.2465367;16.94416;Binary;rest
RAVDESS;18.082629999999998;-2.7128913;Binary;neg
RAVDESS;0.3692486;-20.704477;Binary;neg
RAVDESS;-10.178347;-14.22005;Binary;neg
RAVDESS;-12.936478;-5.183699;Binary;neg
RAVDESS;-7.65614;-11.013973;Binary;neg
RAVDESS;2.5817006;14.052278;Binary;rest
RAVDESS;26.35451500000001;-0.02585016;Binary;neg
RAVDESS;-3.2506369999999998;-5.111969;Binary;neg
RAVDESS;-0.5899795;10.660156;Binary;neg
RAVDESS;-4.3916373;13.011902000000001;Binary;rest
RAVDESS;-10.054279;17.087276;Binary;rest
RAVDESS;4.2352095;24.737207;Binary;rest
RAVDESS;20.545189;0.7269846999999999;Binary;neg
RAVDESS;21.3733;-8.521266;Binary;neg
RAVDESS;-1.8595026999999997;23.21684500000001;Binary;neg
RAVDESS;8.998599;7.347284299999999;Binary;rest
RAVDESS;-20.122694;-10.868358;Binary;rest
RAVDESS;-5.043878599999998;23.661285;Binary;neg
RAVDESS;-13.646619;-3.9162964999999996;Binary;neg
RAVDESS;19.339964000000002;1.1688571;Binary;neg
RAVDESS;3.9112027;-18.242044;Binary;neg
RAVDESS;1.6207551000000002;20.598072;Binary;rest
RAVDESS;22.845873;1.4279405;Binary;neg
RAVDESS;18.763192999999998;-8.323303;Binary;neg
RAVDESS;-1.199934;2.1927836;Binary;rest
RAVDESS;2.3207428;-10.411699;Binary;neg
RAVDESS;-15.246307;-10.464342;Binary;neg
RAVDESS;-6.419844;-19.739975;Binary;neg
RAVDESS;10.268998;14.155515;Binary;neg
RAVDESS;-19.0971;-16.629220999999998;Binary;rest
RAVDESS;-8.018749;-8.28209;Binary;rest
RAVDESS;16.958397;13.149553;Binary;neg
RAVDESS;5.8131332;12.756827000000001;Binary;neg
RAVDESS;-0.79751503;-12.062711;Binary;neg
RAVDESS;15.276352;12.764033999999999;Binary;neg
RAVDESS;-2.5619452000000003;-14.369432999999999;Binary;neg
RAVDESS;-9.893180000000001;-7.763778;Binary;neg
RAVDESS;3.072134;-8.933237;Binary;rest
RAVDESS;16.32824;6.85388;Binary;neg
RAVDESS;-12.443565;-13.412738000000001;Binary;rest
RAVDESS;13.488446;-13.143544;Binary;neg
RAVDESS;-1.9426447;-23.55477;Binary;neg
RAVDESS;24.323793;-2.6423864;Binary;neg
RAVDESS;21.957739;-2.4222593;Binary;neg
RAVDESS;-4.8482065;16.99793;Binary;neg
RAVDESS;20.234679999999997;2.6140642000000005;Binary;rest
RAVDESS;-3.0320866;16.454607;Binary;neg
RAVDESS;0.13463399;15.751285999999999;Binary;rest
RAVDESS;22.921564;-7.374619;Binary;neg
RAVDESS;20.922752;1.8867939999999999;Binary;rest
RAVDESS;22.066208;4.34124;Binary;neg
RAVDESS;-4.358232;18.643376999999997;Binary;rest
RAVDESS;-10.673161;-8.586438000000001;Binary;rest
RAVDESS;-11.217072;-15.566403;Binary;neg
RAVDESS;4.0483980000000015;5.9595720000000005;Binary;rest
RAVDESS;-4.5337396;25.706348000000002;Binary;rest
RAVDESS;-9.089881;17.852985;Binary;rest
RAVDESS;-14.529617000000002;-8.319333;Binary;neg
RAVDESS;-9.838372999999999;13.172308;Binary;neg
RAVDESS;10.631497;15.860379;Binary;rest
RAVDESS;5.273663;8.853053;Binary;neg
RAVDESS;6.2377205;16.035616;Binary;neg
RAVDESS;4.7132515999999995;-13.892844;Binary;rest
RAVDESS;-3.8930422999999994;9.309961999999999;Binary;neg
RAVDESS;5.853554;12.657934;Binary;neg
RAVDESS;7.452939;-8.083797;Binary;rest
RAVDESS;-6.0037217000000025;15.862078;Binary;neg
RAVDESS;6.997831;-16.598156;Binary;neg
RAVDESS;-9.594525;3.0570967000000002;Binary;neg
RAVDESS;10.839936;10.130784;Binary;neg
RAVDESS;-21.041882;-7.9414473;Binary;rest
RAVDESS;6.2305025999999994;-15.7433405;Binary;neg
RAVDESS;-12.903350999999999;-12.063937;Binary;rest
RAVDESS;-5.6838484000000005;14.318222;Binary;rest
RAVDESS;0.026123657999999998;-0.3160123;Binary;rest
RAVDESS;-23.214712;-16.76673;Binary;rest
RAVDESS;-3.3682352999999994;-6.9430375;Binary;rest
RAVDESS;-13.942804;-11.893314;Binary;rest
RAVDESS;-1.9856506999999999;-4.4711623;Binary;rest
RAVDESS;-14.703016;-8.670619;Binary;neg
RAVDESS;-22.211893;-6.896787;Binary;neg
RAVDESS;9.179969;9.981647500000001;Binary;neg
RAVDESS;-4.649187;11.706483;Binary;rest
RAVDESS;-25.128045999999998;-8.161166999999999;Binary;neg
RAVDESS;-3.1052632;16.506227;Binary;neg
RAVDESS;0.8571973;3.7806992999999993;Binary;neg
RAVDESS;22.293205;-7.459136;Binary;neg
RAVDESS;-3.0518549999999998;-1.8855002;Binary;rest
RAVDESS;8.435837;-11.209546000000001;Binary;rest
RAVDESS;-7.728333;23.3543;Binary;rest
RAVDESS;0.14245419;15.447042999999999;Binary;rest
Crema-D;-20.50828;9.744435000000001;Binary;neg
Crema-D;28.484818;-6.3096156;Binary;neg
Crema-D;8.076872;0.28668463;Binary;rest
Crema-D;-26.742416;7.7085314;Binary;neg
Crema-D;24.889626999999997;0.8089956;Binary;neg
Crema-D;-5.9180493;-14.973313000000001;Binary;neg
Crema-D;-7.2839246;10.057383999999999;Binary;rest
Crema-D;-13.903505;-6.2383165;Binary;neg
Crema-D;-11.938194000000001;-5.3478374;Binary;neg
Crema-D;-0.8850636999999999;-12.948224;Binary;rest
Crema-D;24.850498;-8.502925;Binary;neg
Crema-D;16.614160000000002;1.8882465;Binary;neg
Crema-D;8.665904;20.036913000000002;Binary;neg
Crema-D;21.38181;0.06759326;Binary;neg
Crema-D;11.885195;-4.921867400000001;Binary;neg
Crema-D;-20.950089000000002;3.194624;Binary;neg
Crema-D;9.920039;3.6642318;Binary;neg
Crema-D;-3.9990587;-14.836566;Binary;neg
Crema-D;-11.250731;15.958333999999999;Binary;rest
Crema-D;19.98585;0.35269415;Binary;neg
Crema-D;-1.3717786;-11.731927;Binary;rest
Crema-D;23.462748;-2.0669112000000003;Binary;neg
Crema-D;6.411161;-15.916481;Binary;rest
Crema-D;-12.637542999999999;-17.697589999999995;Binary;neg
Crema-D;-23.501155999999998;12.052347;Binary;neg
Crema-D;-31.20447;-3.934675;Binary;neg
Crema-D;18.129735999999998;-1.639129;Binary;neg
Crema-D;3.024577;17.526498999999998;Binary;rest
Crema-D;20.908361;9.294464999999999;Binary;neg
Crema-D;16.194801000000002;-2.0391245;Binary;neg
Crema-D;8.556063;5.4231887;Binary;neg
Crema-D;-15.464777999999999;-0.073333226;Binary;neg
Crema-D;28.774174;-4.781898;Binary;neg
Crema-D;-7.7122035;6.294388;Binary;rest
Crema-D;-15.895279;7.0593047;Binary;neg
Crema-D;-14.476803;4.363792;Binary;neg
Crema-D;2.4886851;-17.789885;Binary;neg
Crema-D;16.29707;7.620344999999999;Binary;rest
Crema-D;14.996716000000001;7.585787299999999;Binary;rest
Crema-D;8.123147;18.485823;Binary;neg
Crema-D;12.415414;6.7397485;Binary;rest
Crema-D;-3.8160758;-1.2670925;Binary;rest
Crema-D;20.757004000000002;-2.5638711;Binary;neg
Crema-D;27.895212;6.9780235;Binary;rest
Crema-D;3.0452964;9.542415;Binary;rest
Crema-D;11.469691000000001;4.5593075999999995;Binary;neg
Crema-D;0.41948792;-11.474374000000001;Binary;rest
Crema-D;-2.0925088;-20.594105;Binary;neg
Crema-D;-26.901220000000002;-10.971042;Binary;rest
Crema-D;19.474804000000002;4.481381;Binary;neg
Crema-D;-14.002535;8.047981;Binary;neg
Crema-D;-5.254855;14.102808;Binary;neg
Crema-D;28.221071000000002;-4.9459167;Binary;neg
Crema-D;13.243198000000001;6.5376635;Binary;neg
Crema-D;15.184809;-8.893305999999997;Binary;neg
Crema-D;-27.31812;9.172804;Binary;neg
Crema-D;13.709679000000001;0.8354705;Binary;neg
Crema-D;-22.441538;2.9733388;Binary;neg
Crema-D;4.993244;-10.502908;Binary;rest
Crema-D;12.209518;-5.108871499999999;Binary;rest
Crema-D;13.556597;10.046803;Binary;neg
Crema-D;-10.537243;-13.898025;Binary;neg
Crema-D;9.409002000000001;20.116428;Binary;neg
Crema-D;-1.3226118999999998;-7.225811;Binary;neg
Crema-D;17.771435;-2.306534;Binary;neg
Crema-D;1.2543473;0.69945425;Binary;neg
Crema-D;2.0815026999999997;-19.83285;Binary;neg
Crema-D;-11.194157;-17.158474;Binary;rest
Crema-D;-19.761759;2.1163887999999997;Binary;neg
Crema-D;-18.195948;13.846004;Binary;rest
Crema-D;18.696945;-6.3033323;Binary;neg
Crema-D;-2.0276234;-8.0572815;Binary;neg
Crema-D;-7.513495;-9.777569999999999;Binary;neg
Crema-D;15.290942999999999;13.764515;Binary;neg
Crema-D;-20.182148;10.752133;Binary;neg
Crema-D;1.5673023000000001;-6.049894999999999;Binary;rest
Crema-D;25.084927;-7.1611139999999995;Binary;neg
Crema-D;-20.012363;-1.5880328000000001;Binary;neg
Crema-D;4.452143;-16.469501;Binary;rest
Crema-D;-7.3075414000000025;-2.0445685;Binary;neg
Crema-D;13.952601000000001;-11.182292;Binary;neg
Crema-D;17.772781;-6.924794;Binary;rest
Crema-D;-15.817509;7.0491314;Binary;rest
Crema-D;7.9404710000000005;-14.3556795;Binary;neg
Crema-D;27.997746999999997;1.4946325;Binary;neg
Crema-D;-6.931355;-8.134675;Binary;neg
Crema-D;15.510523000000001;3.7764684999999996;Binary;rest
Crema-D;-29.998383;-3.4003360000000002;Binary;neg
Crema-D;0.99011815;7.434157000000001;Binary;rest
Crema-D;-11.845851;15.730478;Binary;neg
Crema-D;-17.89935;14.125247;Binary;rest
Crema-D;-9.801839999999999;5.9482703;Binary;rest
Crema-D;2.705215;-2.7084745999999997;Binary;neg
Crema-D;-11.131619;-18.167385;Binary;rest
Crema-D;-3.5237052;-6.0453644;Binary;rest
Crema-D;23.145031;-4.302877400000002;Binary;rest
Crema-D;25.180777;-2.1838968;Binary;neg
Crema-D;-0.84359086;12.011451;Binary;neg
Crema-D;-0.7995393;-5.7449164;Binary;neg
Crema-D;1.4403181;-12.098161;Binary;neg
Crema-D;-14.398864999999999;8.842412;Binary;neg
Crema-D;-22.225409;-6.0041447;Binary;neg
Crema-D;6.3089660000000025;4.4492316;Binary;rest
Crema-D;8.693886000000001;-6.377198;Binary;neg
Crema-D;17.471739000000003;7.8023953;Binary;rest
Crema-D;7.1742300000000006;11.701500999999999;Binary;rest
Crema-D;-3.095716;15.513504000000001;Binary;rest
Crema-D;5.6511835999999995;-10.882214;Binary;neg
Crema-D;2.2389894;13.539553;Binary;neg
Crema-D;15.719676999999999;-3.3702552000000003;Binary;rest
Crema-D;11.641268;-0.39085728;Binary;neg
