Dataset;X;Y;Container;Predicted label;True label;Label (descrete);Label (binary);Confusion matrix array
Emo-DB;-10.780231;-4.332528;TSNE;;;neu;not;
Emo-DB;10.5412035;12.517514;TSNE;;;ang;neg;
Emo-DB;14.983313;2.8620365000000003;TSNE;;;ang;neg;
Emo-DB;5.294133;10.347843;TSNE;;;fea;neg;
Emo-DB;-5.96711;-5.7777853;TSNE;;;bor;not;
Emo-DB;-19.170251999999998;-5.055171499999998;TSNE;;;sad;neg;
Emo-DB;2.9514596;-9.282071;TSNE;;;ang;neg;
Emo-DB;4.235175;12.694531;TSNE;;;fea;neg;
Emo-DB;-14.720633;6.8561187000000015;TSNE;;;fea;neg;
Emo-DB;-16.925117;0.7710151;TSNE;;;bor;not;
Emo-DB;-19.742212;-6.100507;TSNE;;;sad;neg;
Emo-DB;5.231653700000002;-10.438144;TSNE;;;ang;neg;
Emo-DB;3.4732137;12.490601;TSNE;;;fea;neg;
Emo-DB;-4.2825394;-1.6988752;TSNE;;;dis;neg;
Emo-DB;4.7038965;8.770038000000001;TSNE;;;hap;not;
Emo-DB;-13.475501999999999;-0.53392136;TSNE;;;bor;not;
Emo-DB;6.0868773;12.046552;TSNE;;;fea;neg;
Emo-DB;-16.04795;1.7749671000000002;TSNE;;;bor;not;
Emo-DB;-16.368095;1.9617343;TSNE;;;neu;not;
Emo-DB;3.832058;-8.570727;TSNE;;;ang;neg;
Emo-DB;-15.079101000000001;3.1019208;TSNE;;;bor;not;
Emo-DB;-19.493135000000002;-6.3444204000000015;TSNE;;;sad;neg;
Emo-DB;4.6768503;-8.63273;TSNE;;;ang;neg;
Emo-DB;-10.578367;2.1740177000000003;TSNE;;;fea;neg;
Emo-DB;-16.140516;3.0162259999999996;TSNE;;;bor;not;
Emo-DB;4.1220956;-8.500392999999999;TSNE;;;ang;neg;
Emo-DB;5.480549;8.078103;TSNE;;;hap;not;
Emo-DB;-15.549379;1.3334711000000001;TSNE;;;bor;not;
Emo-DB;3.072339;-9.644287;TSNE;;;ang;neg;
Emo-DB;-5.8296227;-0.4266475;TSNE;;;fea;neg;
Emo-DB;-6.8426657;-3.5347652000000003;TSNE;;;fea;neg;
Emo-DB;-8.919052;-8.185428;TSNE;;;bor;not;
Emo-DB;-11.94108;-6.502368;TSNE;;;neu;not;
Emo-DB;8.074983;-7.6346145000000005;TSNE;;;ang;neg;
Emo-DB;-8.22395;1.6528713;TSNE;;;dis;neg;
Emo-DB;4.1317334;-6.3734345;TSNE;;;hap;not;
Emo-DB;-15.221015;0.043841782999999995;TSNE;;;bor;not;
Emo-DB;-11.012383999999999;-5.9512386;TSNE;;;neu;not;
Emo-DB;-13.823856;-7.039934;TSNE;;;sad;neg;
Emo-DB;6.2079773000000005;-7.3999467;TSNE;;;ang;neg;
Emo-DB;-8.080355;-2.0775626;TSNE;;;fea;neg;
Emo-DB;0.841783;-8.020715;TSNE;;;hap;not;
Emo-DB;-12.533196;-2.1880972;TSNE;;;neu;not;
Emo-DB;10.365327;3.5175722;TSNE;;;ang;neg;
Emo-DB;-4.95181;-2.924521;TSNE;;;fea;neg;
Emo-DB;-0.6777058000000001;-4.524406;TSNE;;;hap;not;
Emo-DB;7.380435;-1.8823519;TSNE;;;hap;not;
Emo-DB;-15.336889000000001;-6.917057499999999;TSNE;;;bor;not;
Emo-DB;-15.403492000000002;-6.180386;TSNE;;;neu;not;
Emo-DB;-13.873188;-10.792846;TSNE;;;sad;neg;
Emo-DB;-0.21746299;-5.8743987;TSNE;;;ang;neg;
Emo-DB;8.283938000000001;8.802688999999997;TSNE;;;fea;neg;
Emo-DB;-14.725995999999999;-3.0047562;TSNE;;;bor;not;
Emo-DB;-19.949317999999998;-6.1047626;TSNE;;;sad;neg;
Emo-DB;9.186836;-3.500862;TSNE;;;ang;neg;
Emo-DB;-7.180029400000001;0.5094767;TSNE;;;fea;neg;
Emo-DB;-8.19939;-6.7931395000000006;TSNE;;;dis;neg;
Emo-DB;-2.6599752999999997;-8.199938000000001;TSNE;;;hap;not;
Emo-DB;-9.461813000000001;0.57877535;TSNE;;;bor;not;
Emo-DB;-9.543172;0.07455433;TSNE;;;neu;not;
Emo-DB;2.9514754;-4.600822;TSNE;;;ang;neg;
Emo-DB;-7.2572365;-0.46527815;TSNE;;;fea;neg;
Emo-DB;8.331191;12.518687;TSNE;;;hap;not;
Emo-DB;-10.072752000000001;-5.303631299999998;TSNE;;;neu;not;
Emo-DB;-13.525348999999999;-6.066911;TSNE;;;sad;neg;
Emo-DB;12.3126;6.2003903;TSNE;;;ang;neg;
Emo-DB;-5.4524230000000005;-5.891196;TSNE;;;hap;not;
Emo-DB;-11.906450999999999;-16.736376;TSNE;;;bor;not;
Emo-DB;-12.283452;-3.1916895;TSNE;;;neu;not;
Emo-DB;-14.595849;-9.990729;TSNE;;;sad;neg;
Emo-DB;-0.24423677;-7.458378;TSNE;;;ang;neg;
Emo-DB;4.777871599999999;-6.5001430000000004;TSNE;;;ang;neg;
Emo-DB;-8.5872755;-6.42301;TSNE;;;fea;neg;
Emo-DB;-0.87588286;-7.3065424;TSNE;;;hap;not;
Emo-DB;-13.526285000000001;-3.2823252999999997;TSNE;;;bor;not;
Emo-DB;-10.327589999999999;0.23947725;TSNE;;;neu;not;
Emo-DB;-14.826422;-10.200101;TSNE;;;sad;neg;
Emo-DB;5.298469;-6.5077024;TSNE;;;ang;neg;
Emo-DB;-10.241992999999999;-7.2204247000000015;TSNE;;;fea;neg;
Emo-DB;-10.224017;-7.4852405;TSNE;;;fea;neg;
Emo-DB;-13.635423000000001;-6.1792964999999995;TSNE;;;bor;not;
Emo-DB;-12.484385000000001;-1.2624831;TSNE;;;neu;not;
Emo-DB;-17.317322;-9.371359;TSNE;;;sad;neg;
Emo-DB;5.5706815999999995;-5.4872417;TSNE;;;ang;neg;
Emo-DB;-2.5114741;-6.394889;TSNE;;;hap;not;
Emo-DB;-14.883828;-4.640289;TSNE;;;bor;not;
Emo-DB;-8.008916000000001;-3.4700135999999997;TSNE;;;neu;not;
Emo-DB;7.1596699999999975;-8.538061;TSNE;;;ang;neg;
Emo-DB;8.332446000000001;13.659413;TSNE;;;fea;neg;
Emo-DB;-3.8742557;-9.096141000000001;TSNE;;;dis;neg;
Emo-DB;-8.983437;1.9655328;TSNE;;;neu;not;
Emo-DB;12.979837;2.7482599999999997;TSNE;;;ang;neg;
Emo-DB;17.841557;2.1740958999999997;TSNE;;;ang;neg;
Emo-DB;16.935396;2.2552027999999997;TSNE;;;ang;neg;
Emo-DB;-5.6225996;-3.5636017;TSNE;;;fea;neg;
Emo-DB;-8.797105;-3.8218598;TSNE;;;bor;not;
Emo-DB;-9.207116000000001;-3.2118435;TSNE;;;neu;not;
Emo-DB;-15.781154999999998;-8.044943;TSNE;;;sad;neg;
Emo-DB;16.331953;2.4563884999999996;TSNE;;;ang;neg;
Emo-DB;-5.4392104;-2.1952639;TSNE;;;fea;neg;
Emo-DB;-0.46292114;5.701849;TSNE;;;bor;not;
Emo-DB;12.294799000000001;8.76227;TSNE;;;ang;neg;
Emo-DB;-16.569195;-7.7793217000000014;TSNE;;;sad;neg;
Emo-DB;14.639378;0.45568339999999996;TSNE;;;ang;neg;
Emo-DB;-8.073647;-0.16075529;TSNE;;;fea;neg;
Emo-DB;-5.145496400000002;-8.253762;TSNE;;;dis;neg;
Emo-DB;-8.952259;-3.7726580000000003;TSNE;;;hap;not;
Emo-DB;-1.614475;4.0144606;TSNE;;;neu;not;
Emo-DB;11.482605;5.290374;TSNE;;;ang;neg;
Emo-DB;16.219091;1.5236311000000002;TSNE;;;ang;neg;
Emo-DB;3.0224085;-6.5400763;TSNE;;;ang;neg;
Emo-DB;-0.5659854999999999;5.4915247;TSNE;;;bor;not;
Emo-DB;-15.561623999999998;-8.684517999999999;TSNE;;;sad;neg;
Emo-DB;-9.425792;-5.1294622;TSNE;;;fea;neg;
Emo-DB;-15.780754;-8.234287;TSNE;;;sad;neg;
Emo-DB;17.327194;1.9475083;TSNE;;;ang;neg;
Emo-DB;10.611297;10.253958;TSNE;;;fea;neg;
Emo-DB;-1.2011331;4.89775;TSNE;;;bor;not;
Emo-DB;17.70881;-1.9815756000000002;TSNE;;;ang;neg;
Emo-DB;8.679707;-1.4577246000000001;TSNE;;;fea;neg;
Emo-DB;1.5499295;13.279206;TSNE;;;dis;neg;
Emo-DB;1.8658456;14.715028;TSNE;;;dis;neg;
Emo-DB;11.049809;1.1527466;TSNE;;;hap;not;
Emo-DB;-0.960183;14.153513;TSNE;;;bor;not;
Emo-DB;-0.85840553;11.368926;TSNE;;;neu;not;
Emo-DB;10.451077;-2.763497;TSNE;;;ang;neg;
Emo-DB;-3.6900763999999997;3.3214016;TSNE;;;fea;neg;
Emo-DB;-3.0355507999999998;2.7309062;TSNE;;;dis;neg;
Emo-DB;7.0684795;0.65878874;TSNE;;;hap;not;
Emo-DB;-4.190119999999999;10.699441;TSNE;;;bor;not;
Emo-DB;-1.3294522;11.960761999999999;TSNE;;;neu;not;
Emo-DB;-20.195068;-9.565599;TSNE;;;sad;neg;
Emo-DB;9.396244;-4.405412;TSNE;;;ang;neg;
Emo-DB;1.722529;12.231527;TSNE;;;fea;neg;
Emo-DB;9.693475999999999;1.1309488;TSNE;;;hap;not;
Emo-DB;-7.6844259999999975;14.319787;TSNE;;;bor;not;
Emo-DB;-18.54372;-12.2655735;TSNE;;;sad;neg;
Emo-DB;16.456129999999998;-1.9468436999999998;TSNE;;;ang;neg;
Emo-DB;0.8020286;12.663521000000001;TSNE;;;fea;neg;
Emo-DB;1.1988018;13.476303;TSNE;;;dis;neg;
Emo-DB;-6.4001703;9.1851635;TSNE;;;bor;not;
Emo-DB;-7.9795027;8.134433;TSNE;;;neu;not;
Emo-DB;-20.915197;-11.327869;TSNE;;;sad;neg;
Emo-DB;6.8486199999999995;-0.94935703;TSNE;;;ang;neg;
Emo-DB;15.287922;-4.4748745;TSNE;;;ang;neg;
Emo-DB;9.135497;0.32975674;TSNE;;;hap;not;
Emo-DB;-6.3231730000000015;12.272308;TSNE;;;bor;not;
Emo-DB;-4.9303230000000005;11.972446000000001;TSNE;;;neu;not;
Emo-DB;-21.176605;-11.311565;TSNE;;;sad;neg;
Emo-DB;10.378198;-4.2804513;TSNE;;;ang;neg;
Emo-DB;2.1046329;12.358307;TSNE;;;fea;neg;
Emo-DB;1.166532;14.360235999999999;TSNE;;;dis;neg;
Emo-DB;6.401658;5.2591004;TSNE;;;hap;not;
Emo-DB;-6.924907000000001;8.513384;TSNE;;;bor;not;
Emo-DB;-2.8653717;17.334446;TSNE;;;neu;not;
Emo-DB;15.792129000000001;5.579942;TSNE;;;ang;neg;
Emo-DB;2.3721826;0.30105537;TSNE;;;hap;not;
Emo-DB;-8.049817;10.973694;TSNE;;;bor;not;
Emo-DB;-4.5331254;11.504038000000001;TSNE;;;neu;not;
Emo-DB;16.919983;6.050692;TSNE;;;ang;neg;
Emo-DB;0.9733244000000001;11.999239999999999;TSNE;;;fea;neg;
Emo-DB;-3.1216247000000004;1.1282145000000001;TSNE;;;dis;neg;
Emo-DB;8.560462;0.43324047;TSNE;;;hap;not;
Emo-DB;-8.450883000000001;11.264493;TSNE;;;bor;not;
Emo-DB;-4.2070403;11.834439;TSNE;;;neu;not;
Emo-DB;-18.913017;-10.898641;TSNE;;;sad;neg;
Emo-DB;15.950903;-3.5761836000000002;TSNE;;;ang;neg;
Emo-DB;0.5568835;15.170827;TSNE;;;fea;neg;
Emo-DB;-0.04064263;12.805238000000001;TSNE;;;dis;neg;
Emo-DB;7.787324000000001;1.9047788;TSNE;;;hap;not;
Emo-DB;-2.82974;8.040903;TSNE;;;hap;not;
Emo-DB;-6.8769135;10.291822;TSNE;;;bor;not;
Emo-DB;-5.6987805;9.950082;TSNE;;;neu;not;
Emo-DB;15.978283;-3.253143;TSNE;;;ang;neg;
Emo-DB;-1.2074773;8.018775999999999;TSNE;;;dis;neg;
Emo-DB;8.393432;3.3268980000000004;TSNE;;;hap;not;
Emo-DB;-7.6542600000000025;12.613489;TSNE;;;bor;not;
Emo-DB;-4.896530599999998;10.678767;TSNE;;;neu;not;
Emo-DB;17.527773;6.282463;TSNE;;;ang;neg;
Emo-DB;16.5648;-5.101904;TSNE;;;ang;neg;
Emo-DB;2.847095;11.068862;TSNE;;;fea;neg;
Emo-DB;16.304317;4.9886155;TSNE;;;fea;neg;
Emo-DB;3.417748200000001;-1.4773177;TSNE;;;dis;neg;
Emo-DB;-8.916385;-1.5041591;TSNE;;;neu;not;
Emo-DB;14.273042000000002;1.7545102;TSNE;;;ang;neg;
Emo-DB;13.034496;-0.103514925;TSNE;;;ang;neg;
Emo-DB;8.301085;6.9898677;TSNE;;;fea;neg;
Emo-DB;-1.8868731;-0.11002516;TSNE;;;dis;neg;
Emo-DB;18.25941;6.292711;TSNE;;;hap;not;
Emo-DB;-10.290544;8.847481;TSNE;;;bor;not;
Emo-DB;-14.693195999999999;7.018555999999999;TSNE;;;neu;not;
Emo-DB;-19.862226;-9.523508999999999;TSNE;;;sad;neg;
Emo-DB;12.849582;-6.2254925000000005;TSNE;;;ang;neg;
Emo-DB;17.091965;-2.9341947999999998;TSNE;;;ang;neg;
Emo-DB;8.749176;7.081092;TSNE;;;fea;neg;
Emo-DB;4.4438260000000005;-3.611711;TSNE;;;dis;neg;
Emo-DB;-1.3263856;-5.898854;TSNE;;;bor;not;
Emo-DB;-17.676348;-11.74698;TSNE;;;sad;neg;
Emo-DB;-15.229389999999999;-13.647946;TSNE;;;sad;neg;
Emo-DB;19.377357;1.1280823;TSNE;;;ang;neg;
Emo-DB;13.935741;-5.233957299999998;TSNE;;;ang;neg;
Emo-DB;2.1592102000000004;11.268309;TSNE;;;fea;neg;
Emo-DB;9.034253;-0.9112040000000001;TSNE;;;fea;neg;
Emo-DB;12.183885;-2.0783703;TSNE;;;hap;not;
Emo-DB;12.18895;-2.6099930000000002;TSNE;;;hap;not;
Emo-DB;-11.945409;-16.67257;TSNE;;;bor;not;
Emo-DB;-11.380803;8.828796;TSNE;;;neu;not;
Emo-DB;-14.934332999999999;-12.631397999999999;TSNE;;;sad;neg;
Emo-DB;-15.246422;-12.937371;TSNE;;;sad;neg;
Emo-DB;17.916447;-0.19111465;TSNE;;;ang;neg;
Emo-DB;18.413494;-0.82773364;TSNE;;;ang;neg;
Emo-DB;1.0013012;-1.0718782;TSNE;;;fea;neg;
Emo-DB;-3.4647148000000003;7.7928243;TSNE;;;dis;neg;
Emo-DB;6.0054625999999995;-3.7135687000000006;TSNE;;;hap;not;
Emo-DB;-10.589839;8.165904;TSNE;;;bor;not;
Emo-DB;-4.600315599999999;9.73878;TSNE;;;bor;not;
Emo-DB;-11.31564;8.870236;TSNE;;;neu;not;
Emo-DB;-13.810035000000001;-15.209685999999998;TSNE;;;sad;neg;
Emo-DB;14.205971;-3.1136127;TSNE;;;ang;neg;
Emo-DB;15.955835;-0.24770863;TSNE;;;fea;neg;
Emo-DB;-2.4610043;1.9594331999999999;TSNE;;;dis;neg;
Emo-DB;6.694331599999999;-3.8206227;TSNE;;;hap;not;
Emo-DB;11.864377000000001;-3.9843607000000003;TSNE;;;hap;not;
Emo-DB;-1.5079426;11.219038000000001;TSNE;;;neu;not;
Emo-DB;16.338473999999998;0.94641244;TSNE;;;ang;neg;
Emo-DB;6.0383716;-0.9758753000000001;TSNE;;;fea;neg;
Emo-DB;11.026091000000001;-2.3549852000000002;TSNE;;;hap;not;
Emo-DB;-6.240597;10.867514;TSNE;;;neu;not;
Emo-DB;-16.770992;-13.693238000000001;TSNE;;;sad;neg;
Emo-DB;12.849202;1.5279133;TSNE;;;ang;neg;
Emo-DB;12.196026;6.449479599999999;TSNE;;;ang;neg;
Emo-DB;6.409773;-0.42623112;TSNE;;;fea;neg;
Emo-DB;5.137767;3.3371406;TSNE;;;dis;neg;
Emo-DB;-9.239541000000001;9.952297999999999;TSNE;;;bor;not;
Emo-DB;-15.357173000000001;-13.212992999999999;TSNE;;;sad;neg;
Emo-DB;13.018624;-3.130303;TSNE;;;ang;neg;
Emo-DB;1.581993;10.152289;TSNE;;;fea;neg;
Emo-DB;-2.0179749;0.40480927;TSNE;;;dis;neg;
Emo-DB;7.1377;-4.7060113;TSNE;;;hap;not;
Emo-DB;-8.4368305;9.842925;TSNE;;;bor;not;
Emo-DB;-17.308168;-11.899866000000001;TSNE;;;sad;neg;
Emo-DB;14.042983;-3.093131;TSNE;;;ang;neg;
Emo-DB;19.159845;-0.5544066999999999;TSNE;;;ang;neg;
Emo-DB;-0.49198592;8.334072;TSNE;;;fea;neg;
Emo-DB;-4.910454;5.190691;TSNE;;;dis;neg;
Emo-DB;-1.9833032;6.632485000000001;TSNE;;;bor;not;
Emo-DB;-5.550052;11.57391;TSNE;;;neu;not;
Emo-DB;-17.614227;-11.582991999999999;TSNE;;;sad;neg;
Emo-DB;7.3167615;-4.0836873;TSNE;;;ang;neg;
Emo-DB;-3.0434332000000004;-8.171138000000001;TSNE;;;dis;neg;
Emo-DB;7.7831449999999975;-8.183641;TSNE;;;hap;not;
Emo-DB;-17.555542000000006;-1.1079344;TSNE;;;bor;not;
Emo-DB;-12.621913000000001;-4.295664;TSNE;;;neu;not;
Emo-DB;21.127516;-0.47770745;TSNE;;;ang;neg;
Emo-DB;-3.0286758;-3.4476259;TSNE;;;fea;neg;
Emo-DB;-17.903713;-3.0540075;TSNE;;;dis;neg;
Emo-DB;-16.612000000000002;-0.7699769000000001;TSNE;;;bor;not;
Emo-DB;-12.791578;-8.453225;TSNE;;;neu;not;
Emo-DB;-17.317184;-4.8063845999999995;TSNE;;;sad;neg;
Emo-DB;12.386486;-5.4465737;TSNE;;;ang;neg;
Emo-DB;6.1102123;-7.552165;TSNE;;;ang;neg;
Emo-DB;6.3376036;11.4156065;TSNE;;;fea;neg;
Emo-DB;6.8568735;13.131489000000002;TSNE;;;fea;neg;
Emo-DB;14.009191;7.2799929999999975;TSNE;;;hap;not;
Emo-DB;-11.1229105;-4.4827785;TSNE;;;neu;not;
Emo-DB;14.652292000000001;-8.42025;TSNE;;;ang;neg;
Emo-DB;14.653922;-8.533874;TSNE;;;ang;neg;
Emo-DB;-6.731667999999999;-1.7647985000000002;TSNE;;;dis;neg;
Emo-DB;-1.458957;-3.7373266000000003;TSNE;;;hap;not;
Emo-DB;-13.03041;-7.23727;TSNE;;;bor;not;
Emo-DB;-12.041205999999999;-5.2202544;TSNE;;;neu;not;
Emo-DB;13.653731;4.330503500000002;TSNE;;;ang;neg;
Emo-DB;8.313754;9.972164999999999;TSNE;;;fea;neg;
Emo-DB;-16.867138;-2.7747796;TSNE;;;dis;neg;
Emo-DB;13.610782;5.0452213;TSNE;;;hap;not;
Emo-DB;4.4058160000000015;-7.078763;TSNE;;;hap;not;
Emo-DB;-17.207975;-0.07846581;TSNE;;;bor;not;
Emo-DB;-10.827428999999999;0.79932797;TSNE;;;neu;not;
Emo-DB;7.1607533;12.06565;TSNE;;;dis;neg;
Emo-DB;-12.240302;2.1783582999999997;TSNE;;;bor;not;
Emo-DB;-10.134771;1.1835763000000001;TSNE;;;neu;not;
Emo-DB;8.662836;10.861142;TSNE;;;ang;neg;
Emo-DB;9.206118;10.1300125;TSNE;;;fea;neg;
Emo-DB;-17.852196;-2.2140093;TSNE;;;bor;not;
Emo-DB;-11.724065;-4.399788;TSNE;;;neu;not;
Emo-DB;-17.421701000000002;-4.002041;TSNE;;;sad;neg;
Emo-DB;12.662104;5.6393404;TSNE;;;ang;neg;
Emo-DB;21.826626;0.501479;TSNE;;;ang;neg;
Emo-DB;-10.905239;3.4655855000000004;TSNE;;;fea;neg;
Emo-DB;-15.863732;-4.1722956;TSNE;;;bor;not;
Emo-DB;-10.88308;-3.0983047000000004;TSNE;;;neu;not;
Emo-DB;-18.442184;-7.283876400000001;TSNE;;;sad;neg;
Emo-DB;12.684830999999999;4.719864;TSNE;;;ang;neg;
Emo-DB;13.146664000000001;6.0551379999999995;TSNE;;;ang;neg;
Emo-DB;7.0232906;10.996768;TSNE;;;fea;neg;
Emo-DB;5.033476;-7.416481;TSNE;;;hap;not;
Emo-DB;-13.237293;-7.039778999999999;TSNE;;;bor;not;
Emo-DB;-11.623078;-4.940712;TSNE;;;neu;not;
Emo-DB;-17.327927;-9.19705;TSNE;;;sad;neg;
Emo-DB;5.8620296;-9.793901;TSNE;;;ang;neg;
Emo-DB;8.515222999999999;10.16902;TSNE;;;fea;neg;
Emo-DB;-15.68479;0.7931555;TSNE;;;bor;not;
Emo-DB;-14.435595499999998;1.0748296;TSNE;;;neu;not;
Emo-DB;-15.330598;-1.6538879000000002;TSNE;;;neu;not;
Emo-DB;15.062739;-1.5860811000000001;TSNE;;;ang;neg;
Emo-DB;15.304945000000002;3.8048909;TSNE;;;dis;neg;
Emo-DB;18.572742;-2.6751673;TSNE;;;hap;not;
Emo-DB;7.394239;-5.5987344000000006;TSNE;;;bor;not;
Emo-DB;3.2736223;8.304437;TSNE;;;neu;not;
Emo-DB;-9.7604065;-11.722572999999999;TSNE;;;sad;neg;
Emo-DB;21.97429;-8.559239;TSNE;;;ang;neg;
Emo-DB;4.569018;1.3659958;TSNE;;;dis;neg;
Emo-DB;4.9128766;4.7130575;TSNE;;;dis;neg;
Emo-DB;3.075524;2.4578469;TSNE;;;bor;not;
Emo-DB;3.379147;4.740233;TSNE;;;neu;not;
Emo-DB;-7.851619;-11.778735000000001;TSNE;;;sad;neg;
Emo-DB;17.911451;-9.318178999999999;TSNE;;;ang;neg;
Emo-DB;16.661436;-0.8388573;TSNE;;;fea;neg;
Emo-DB;3.4718418;3.3649678;TSNE;;;dis;neg;
Emo-DB;19.725208;-5.186205999999999;TSNE;;;hap;not;
Emo-DB;3.1914835;3.5040147000000004;TSNE;;;bor;not;
Emo-DB;1.6484748;4.6548;TSNE;;;bor;not;
Emo-DB;7.2799034;9.252594;TSNE;;;neu;not;
Emo-DB;-8.743432;-11.974464;TSNE;;;sad;neg;
Emo-DB;19.541372;-8.071655999999999;TSNE;;;ang;neg;
Emo-DB;19.381426;-5.765471499999999;TSNE;;;ang;neg;
Emo-DB;17.711872;3.9906928999999995;TSNE;;;fea;neg;
Emo-DB;3.913649;0.36904818;TSNE;;;dis;neg;
Emo-DB;18.07406;-4.4490767;TSNE;;;hap;not;
Emo-DB;0.72196805;2.1053028;TSNE;;;bor;not;
Emo-DB;-9.8552885;-12.245944999999999;TSNE;;;sad;neg;
Emo-DB;18.886858;-1.6239814;TSNE;;;ang;neg;
Emo-DB;20.66947;-7.2092532999999985;TSNE;;;ang;neg;
Emo-DB;1.7034384999999999;5.4584265;TSNE;;;dis;neg;
Emo-DB;19.1962;-5.384704599999999;TSNE;;;hap;not;
Emo-DB;22.013916000000002;-4.9832196;TSNE;;;hap;not;
Emo-DB;5.273969;14.896583999999999;TSNE;;;bor;not;
Emo-DB;0.15808074;3.325818;TSNE;;;bor;not;
Emo-DB;5.288979;14.831826999999999;TSNE;;;neu;not;
Emo-DB;-10.114533999999999;-12.269766;TSNE;;;sad;neg;
Emo-DB;21.638052;-9.186972;TSNE;;;ang;neg;
Emo-DB;17.830297;4.0318985000000005;TSNE;;;fea;neg;
Emo-DB;2.187616;2.0555432000000002;TSNE;;;dis;neg;
Emo-DB;18.25079;-7.6322293000000005;TSNE;;;hap;not;
Emo-DB;1.9940664000000001;8.376109;TSNE;;;bor;not;
Emo-DB;1.7003621;8.112725;TSNE;;;bor;not;
Emo-DB;-9.580696000000001;-12.017851;TSNE;;;sad;neg;
Emo-DB;18.961878;3.9864792999999996;TSNE;;;ang;neg;
Emo-DB;22.727442;-7.9902244000000024;TSNE;;;ang;neg;
Emo-DB;16.99834;-4.0985427;TSNE;;;fea;neg;
Emo-DB;2.389552;6.5215260000000015;TSNE;;;dis;neg;
Emo-DB;18.569110000000002;-3.6106513;TSNE;;;hap;not;
Emo-DB;0.83879024;5.5239160000000025;TSNE;;;bor;not;
Emo-DB;19.089787;-6.4647903;TSNE;;;ang;neg;
Emo-DB;16.221186;-4.0176425;TSNE;;;fea;neg;
Emo-DB;3.5151305;1.9470199000000001;TSNE;;;dis;neg;
Emo-DB;18.049776;-6.219263;TSNE;;;hap;not;
Emo-DB;17.793304;-5.9110765;TSNE;;;hap;not;
Emo-DB;1.1894337;5.834848;TSNE;;;bor;not;
Emo-DB;1.2020401;6.5360236;TSNE;;;neu;not;
Emo-DB;-8.739655;-11.194073;TSNE;;;sad;neg;
Emo-DB;21.938426999999997;-4.9754059999999996;TSNE;;;ang;neg;
Emo-DB;17.557137;-4.1738386;TSNE;;;fea;neg;
Emo-DB;3.6195595000000003;0.56767946;TSNE;;;dis;neg;
Emo-DB;10.741336;-6.410737;TSNE;;;hap;not;
Emo-DB;1.7885542;6.904802;TSNE;;;bor;not;
Emo-DB;0.7499507;3.2038035;TSNE;;;bor;not;
Emo-DB;20.385153;-7.48013;TSNE;;;ang;neg;
Emo-DB;19.325935;4.8872957;TSNE;;;fea;neg;
Emo-DB;2.3808825000000002;3.2533944;TSNE;;;dis;neg;
Emo-DB;17.78611;-9.517476;TSNE;;;hap;not;
Emo-DB;1.0229304;3.6964674;TSNE;;;bor;not;
Emo-DB;-8.329073;-11.604169;TSNE;;;sad;neg;
Emo-DB;-8.987592999999997;-11.300163000000001;TSNE;;;sad;neg;
Emo-DB;18.990128;-7.925689699999999;TSNE;;;ang;neg;
Emo-DB;22.039473;-8.479522;TSNE;;;ang;neg;
English Assembly Six;-8.211324000000001;-1.6098322;TSNE;;;hap;not;
English Assembly Six;-1.1740853999999998;-4.767681;TSNE;;;neu;not;
English Assembly Six;3.4244296999999997;11.240694;TSNE;;;ang;neg;
English Assembly Six;-9.817292;3.5979660000000004;TSNE;;;neu;not;
English Assembly Six;12.814199;-13.830514;TSNE;;;fea;neg;
English Assembly Six;9.048857;8.347964;TSNE;;;ang;neg;
English Assembly Six;-15.969291;2.4876294;TSNE;;;hap;not;
English Assembly Six;4.0273433;-1.6612858;TSNE;;;ang;neg;
English Assembly Six;0.4563326;-13.787552999999999;TSNE;;;dis;neg;
English Assembly Six;-3.8471472;7.3660000000000005;TSNE;;;ang;neg;
English Assembly Six;-1.9783400000000002;3.6736042;TSNE;;;neu;not;
English Assembly Six;4.195514;11.996214;TSNE;;;ang;neg;
English Assembly Six;-7.6522727;3.4398556000000005;TSNE;;;ang;neg;
English Assembly Six;10.501017;3.9343046999999998;TSNE;;;hap;not;
English Assembly Six;-1.4699209;1.5004508;TSNE;;;neu;not;
English Assembly Six;-13.183193;-1.1430011999999998;TSNE;;;fea;neg;
English Assembly Six;2.7256818;-12.845673;TSNE;;;sur;not;
English Assembly Six;-14.450559;2.8476906000000004;TSNE;;;dis;neg;
English Assembly Six;13.602457999999999;-13.785635000000001;TSNE;;;fea;neg;
English Assembly Six;-8.229722;-2.0261822;TSNE;;;ang;neg;
English Assembly Six;-14.420094500000001;-1.1172111;TSNE;;;sad;neg;
English Assembly Six;16.80813;-13.567079000000001;TSNE;;;neu;not;
English Assembly Six;-11.643328;-3.6885343;TSNE;;;neu;not;
English Assembly Six;15.009549;-16.218384;TSNE;;;dis;neg;
English Assembly Six;14.408238;-16.054485;TSNE;;;dis;neg;
English Assembly Six;-0.057558517999999996;-3.3685308;TSNE;;;exc;not;
English Assembly Six;3.5005248;-4.0127760000000015;TSNE;;;neu;not;
English Assembly Six;1.7152961;-3.1014311;TSNE;;;ang;neg;
English Assembly Six;-1.6791985;-0.24889626;TSNE;;;sad;neg;
English Assembly Six;-3.2606493999999997;2.3726077;TSNE;;;neu;not;
English Assembly Six;-10.865173;4.3744082;TSNE;;;sad;neg;
English Assembly Six;15.257045000000002;-17.048504;TSNE;;;sad;neg;
